2025-09-11 11:56:13.028594347 +0200 CEST m=+2.540658917
2025-09-11 11:56:12.976025157 +0200 CEST m=+2.488089725,
2025-09-11 11:56:13.028611193 +0200 CEST m=+2.540675761
2025-09-11 11:56:12.986792832 +0200 CEST m=+2.498857401,
2025-09-11 11:56:13.028627691 +0200 CEST m=+2.540692260
2025-09-11 11:56:13.000458902 +0200 CEST m=+2.512523481,
2025-09-11 11:56:13.028644089 +0200 CEST m=+2.540708658
2025-09-11 11:56:13.01734955 +0200 CEST m=+2.529414124,
2025-09-11 11:56:13.105853695 +0200 CEST m=+2.617918272
2025-09-11 11:56:13.028660963 +0200 CEST m=+2.540725531,
2025-09-11 11:56:13.105900908 +0200 CEST m=+2.617965483
2025-09-11 11:56:13.042288069 +0200 CEST m=+2.554352638,
2025-09-11 11:56:13.105923158 +0200 CEST m=+2.617987734
2025-09-11 11:56:13.052834601 +0200 CEST m=+2.564899172,
2025-09-11 11:56:13.10594463 +0200 CEST m=+2.618009206
2025-09-11 11:56:13.064693996 +0200 CEST m=+2.576758567,SSSRSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:13.105966634 +0200 CEST m=+2.618031209
2025-09-11 11:56:13.078968296 +0200 CEST m=+2.591032868,
2025-09-11 11:56:13.105988119 +0200 CEST m=+2.618052693
2025-09-11 11:56:13.091532898 +0200 CEST m=+2.603597478,
2025-09-11 11:56:13.23824205 +0200 CEST m=+2.750306636
2025-09-11 11:56:13.10605561 +0200 CEST m=+2.618120183,
2025-09-11 11:56:13.238338192 +0200 CEST m=+2.750402765
2025-09-11 11:56:13.125577203 +0200 CEST m=+2.637641793,
2025-09-11 11:56:13.238394588 +0200 CEST m=+2.750459160
2025-09-11 11:56:13.157259591 +0200 CEST m=+2.669324174,
2025-09-11 11:56:13.23844904 +0200 CEST m=+2.750513610
2025-09-11 11:56:13.181118751 +0200 CEST m=+2.693183337,
2025-09-11 11:56:13.238499735 +0200 CEST m=+2.750564306
2025-09-11 11:56:13.21320985 +0200 CEST m=+2.725274419,
2025-09-11 11:56:13.238550316 +0200 CEST m=+2.750614887
2025-09-11 11:56:13.224845637 +0200 CEST m=+2.736910205,
2025-09-11 11:56:13.310030196 +0200 CEST m=+2.822094780
2025-09-11 11:56:13.238608492 +0200 CEST m=+2.750673063,
2025-09-11 11:56:13.310118152 +0200 CEST m=+2.822182720
2025-09-11 11:56:13.252828651 +0200 CEST m=+2.764893223,
2025-09-11 11:56:13.31013549 +0200 CEST m=+2.822200059
2025-09-11 11:56:13.266005964 +0200 CEST m=+2.778070532,
2025-09-11 11:56:13.310152432 +0200 CEST m=+2.822217000
2025-09-11 11:56:13.278469058 +0200 CEST m=+2.790533631,
2025-09-11 11:56:13.310169129 +0200 CEST m=+2.822233699
2025-09-11 11:56:13.289174918 +0200 CEST m=+2.801239499,
2025-09-11 11:56:13.310403124 +0200 CEST m=+2.822467693
2025-09-11 11:56:13.300465117 +0200 CEST m=+2.812529685,
2025-09-11 11:56:13.388386616 +0200 CEST m=+2.900451191
2025-09-11 11:56:13.310423016 +0200 CEST m=+2.822487579,
2025-09-11 11:56:13.38842859 +0200 CEST m=+2.900493164
2025-09-11 11:56:13.322906514 +0200 CEST m=+2.834971083,
2025-09-11 11:56:13.388450092 +0200 CEST m=+2.900514665
2025-09-11 11:56:13.334113018 +0200 CEST m=+2.846177597,
2025-09-11 11:56:13.388470989 +0200 CEST m=+2.900535564
2025-09-11 11:56:13.344926098 +0200 CEST m=+2.856990668,
2025-09-11 11:56:13.388491742 +0200 CEST m=+2.900556317
2025-09-11 11:56:13.355760949 +0200 CEST m=+2.867825520,
2025-09-11 11:56:13.388512631 +0200 CEST m=+2.900577205
2025-09-11 11:56:13.368529146 +0200 CEST m=+2.880593716,
2025-09-11 11:56:13.489358014 +0200 CEST m=+3.001422614
2025-09-11 11:56:13.388541077 +0200 CEST m=+2.900605652,
2025-09-11 11:56:13.489463898 +0200 CEST m=+3.001528477
2025-09-11 11:56:13.405227388 +0200 CEST m=+2.917291969,
2025-09-11 11:56:13.489529965 +0200 CEST m=+3.001594544
2025-09-11 11:56:13.420792514 +0200 CEST m=+2.932857090,
2025-09-11 11:56:13.48959455 +0200 CEST m=+3.001659129
2025-09-11 11:56:13.437282339 +0200 CEST m=+2.949346918,
2025-09-11 11:56:13.489659793 +0200 CEST m=+3.001724370
2025-09-11 11:56:13.453278271 +0200 CEST m=+2.965342843,
2025-09-11 11:56:13.489752904 +0200 CEST m=+3.001817487
2025-09-11 11:56:13.470503538 +0200 CEST m=+2.982568120,
2025-09-11 11:56:13.58760963 +0200 CEST m=+3.099674201
2025-09-11 11:56:13.489832128 +0200 CEST m=+3.001896706,
2025-09-11 11:56:13.587651204 +0200 CEST m=+3.099715776
2025-09-11 11:56:13.507319166 +0200 CEST m=+3.019383735,
2025-09-11 11:56:13.587674864 +0200 CEST m=+3.099739439
2025-09-11 11:56:13.521668539 +0200 CEST m=+3.033733112,
